unit_id,ROI,hemisphere,mean_x,mean_y,ecc,sigma,mean_R2,voxels,local_cos,local_mse,localization_r1,localization_r5,localization_mrr,sample_r1,sample_r5,sample_mrr,locality_gap
V3_right_u004,V3,right,-1.0949922312508549,-4.356908308832269,4.545284246143542,0.49708296013832615,50.20550205833033,57,0.6686864495277405,0.10923492163419724,0.08666666666666667,0.26,0.19991055853746478,0.01,0.05,0.04096924655974302,-0.08397215604782104
V3_right_u005,V3,right,-3.671018213033676,-2.660456505417824,4.635410022735596,0.3842089283047244,49.154740834236144,40,0.6647708415985107,0.12111151218414307,0.05333333333333334,0.18666666666666668,0.14426358473508732,0.006666666666666667,0.03666666666666667,0.031999237599651606,-0.09297221153974533
V3_right_u006,V3,right,-6.432072246775908,-0.8029199158267789,6.600969987757066,0.9865323410314673,33.90598813225241,17,0.6672850251197815,0.10908477753400803,0.04666666666666667,0.20333333333333334,0.14485159748328566,0.006666666666666667,0.03,0.031036360159764118,-0.0907072052359581
V3_right_u007,V3,right,-5.239130407571793,3.932383269071579,6.665068998932838,1.2883471613749862,50.45258378982544,32,0.6785500645637512,0.11518996953964233,0.02,0.20666666666666667,0.1371145109884374,0.0,0.03666666666666667,0.029130647101015025,-0.06391424685716629
hV4_left_u000,hV4,left,0.20981981939985417,0.28169421980467935,0.4634298098972067,0.128040873457212,37.25241077740987,120,0.4693489670753479,0.21022921800613403,0.0,0.01,0.03584634029268989,0.016666666666666666,0.056666666666666664,0.05718282196418387,-0.17648552358150482
hV4_left_u001,hV4,left,1.583378781412923,0.4266761395871114,1.8358078938583995,0.44909186698604636,43.74935152364332,86,0.6319228410720825,0.10241751372814178,0.08333333333333333,0.23333333333333334,0.18404236145085848,0.02,0.056666666666666664,0.05556009215886926,-0.10134928673505783
hV4_left_u002,hV4,left,2.241897804889123,3.7253535051603577,4.566974027736767,0.6235865547850326,45.237183673961745,37,0.7079811692237854,0.11015787720680237,0.15,0.4,0.27664424283972694,0.0,0.03666666666666667,0.026831322085271895,-0.04014546796679497
hV4_left_u003,hV4,left,3.3270387990134105,-3.739525411810194,5.074222905295236,0.496017742868779,39.820222582135884,14,0.6555842161178589,0.12195482850074768,0.023333333333333334,0.13666666666666666,0.11019842531319413,0.013333333333333334,0.02666666666666667,0.03317170243359146,-0.10343081504106522
hV4_left_u004,hV4,left,5.927716708183288,-0.5338220179080964,6.037162351608276,0.5068768873810768,44.70579452514649,20,0.6014692187309265,0.16044101119041443,0.016666666666666666,0.05333333333333334,0.06786579233901915,0.01,0.02666666666666667,0.03056169568580674,-0.14390692114830017
hV4_right_u000,hV4,right,-0.7302557635271261,-0.2591975114623746,0.9995719982731727,0.2792515810616615,35.41349107219327,124,0.5777423977851868,0.1267051249742508,0.03,0.12333333333333334,0.10762863256891585,0.02666666666666667,0.08,0.07036535805444696,-0.11410354822874069
hV4_right_u001,hV4,right,-1.6794843831915913,1.447572125006973,2.362418754601184,0.5459929555654526,61.145331830154234,81,0.6626588106155396,0.09592535346746445,0.07333333333333333,0.26,0.18468819264660877,0.016666666666666666,0.043333333333333335,0.04773798917533602,-0.08404726535081863
hV4_right_u002,hV4,right,-4.87288354790729,0.5611882131830181,5.047847146573274,1.2466893558916838,49.31317478677501,23,0.6960596442222595,0.09141994267702103,0.09666666666666666,0.33666666666666667,0.225936629818181,0.01,0.03,0.03227723887703421,-0.07077656686306
hV4_right_u003,hV4,right,-2.879437332803553,3.998315529389815,5.023352828892794,0.8156319558620453,56.30948933688077,22,0.6883528232574463,0.1147867813706398,0.04,0.23333333333333334,0.15800806185259855,0.006666666666666667,0.03,0.03056847946805032,-0.06417519599199295
hV4_right_u004,hV4,right,-3.66003181040287,-3.9474651217460632,5.521622031927109,0.8546008937992156,34.15467357635498,16,0.6648454070091248,0.12123395502567291,0.03666666666666667,0.15333333333333332,0.12493297857932395,0.01,0.03333333333333333,0.03117649009910803,-0.09139189124107361
